date,language,active_editors,new_editors,total_editors,new_articles,total_articles,page_views
2003/05/31,sd,0,0,0,0,0,0
2003/05/31,ta,0,0,0,0,0,0
2003/05/31,te,0,0,0,0,0,0
2003/05/31,total,2,2,8,1,33,0
2003/05/31,ur,0,0,0,0,0,0
2003/06/30,as,0,0,1,0,0,0
2003/06/30,bn,0,0,0,0,0,0
2003/06/30,bh,0,0,1,0,0,0
2003/06/30,bpy,0,0,0,0,0,0
2003/06/30,gu,0,0,0,0,0,0
2003/06/30,hi,0,0,0,0,0,0
2003/06/30,kn,0,1,1,0,1,0
2003/06/30,ks,0,0,0,0,0,0
2003/06/30,ml,1,0,3,0,31,0
2003/06/30,mr,0,0,1,0,3,0
2003/06/30,ne,0,0,1,0,1,0
2003/06/30,new,0,0,0,0,0,0
2003/06/30,or,0,0,0,0,0,0
2003/06/30,pa,0,0,1,0,1,0
2003/06/30,pi,0,0,0,0,0,0
2003/06/30,sa,0,0,0,0,0,0
2003/06/30,sd,0,0,0,0,0,0
2003/06/30,ta,0,0,0,0,0,0
2003/06/30,te,0,0,0,0,0,0
2003/06/30,total,1,1,9,0,37,0
2003/06/30,ur,0,0,0,0,0,0
2003/07/31,as,0,0,1,0,0,0
2003/07/31,bn,0,0,0,0,0,0
2003/07/31,bh,0,0,1,0,0,0
2003/07/31,bpy,0,0,0,0,0,0
2003/07/31,gu,0,0,0,0,0,0
2003/07/31,hi,2,3,3,0,13,0
2003/07/31,kn,0,0,1,0,1,0
2003/07/31,ks,0,1,1,0,1,0
2003/07/31,ml,0,0,3,0,31,0
2003/07/31,mr,0,0,1,0,3,0
2003/07/31,ne,0,0,1,0,1,0
2003/07/31,new,0,0,0,0,0,0
2003/07/31,or,0,0,0,0,0,0
2003/07/31,pa,0,0,1,0,1,0
2003/07/31,pi,0,0,0,0,0,0
2003/07/31,sa,0,0,0,0,0,0
2003/07/31,sd,0,0,0,0,0,0
2003/07/31,ta,0,0,0,0,0,0
2003/07/31,te,0,0,0,0,0,0
2003/07/31,total,2,4,13,0,51,0
2003/07/31,ur,0,0,0,0,0,0
2003/08/31,as,0,0,1,0,0,0
2003/08/31,bn,0,0,0,0,0,0
2003/08/31,bh,0,0,1,0,0,0
2003/08/31,bpy,0,0,0,0,0,0
2003/08/31,gu,0,0,0,0,0,0
2003/08/31,hi,2,0,3,1,43,0
2003/08/31,kn,0,0,1,0,1,0
2003/08/31,ks,0,0,1,0,1,0
2003/08/31,ml,0,0,3,0,31,0
2003/08/31,mr,0,0,1,0,3,0
2003/08/31,ne,0,0,1,0,1,0
2003/08/31,new,0,0,0,0,0,0
2003/08/31,or,0,0,0,0,0,0
2003/08/31,pa,0,0,1,0,1,0
2003/08/31,pi,0,0,0,0,0,0
2003/08/31,sa,0,0,0,0,0,0
2003/08/31,sd,0,0,0,0,0,0
2003/08/31,ta,0,0,0,0,0,0
2003/08/31,te,0,0,0,0,0,0
2003/08/31,total,2,0,13,1,81,0
2003/08/31,ur,0,0,0,0,0,0
2003/09/30,as,0,0,1,0,0,0
2003/09/30,bn,0,0,0,0,0,0
2003/09/30,bh,0,0,1,0,0,0
2003/09/30,bpy,0,0,0,0,0,0
2003/09/30,gu,0,0,0,0,0,0
2003/09/30,hi,1,0,3,0,45,0
2003/09/30,kn,0,0,1,0,1,0
2003/09/30,ks,0,0,1,0,1,0
2003/09/30,ml,1,0,3,0,31,0
2003/09/30,mr,0,0,1,0,3,0
2003/09/30,ne,0,0,1,0,1,0
2003/09/30,new,0,0,0,0,0,0
2003/09/30,or,0,0,0,0,0,0
2003/09/30,pa,0,0,1,0,1,0
2003/09/30,pi,0,0,0,0,0,0
2003/09/30,sa,0,0,0,0,0,0
2003/09/30,sd,0,0,0,0,0,0
2003/09/30,ta,0,1,1,0,1,0
2003/09/30,te,0,0,0,0,0,0
2003/09/30,total,2,1,14,0,84,0
2003/09/30,ur,0,0,0,0,0,0
2003/10/31,as,0,0,1,0,0,0
2003/10/31,bn,0,0,0,0,0,0
2003/10/31,bh,0,0,1,0,0,0
2003/10/31,bpy,0,0,0,0,0,0
2003/10/31,gu,0,0,0,0,0,0
2003/10/31,hi,0,0,3,0,45,0
2003/10/31,kn,0,0,1,0,1,0
2003/10/31,ks,0,0,1,0,1,0
2003/10/31,ml,0,0,3,0,32,0
2003/10/31,mr,0,0,1,0,4,0
2003/10/31,ne,0,0,1,0,1,0
2003/10/31,new,0,0,0,0,0,0
2003/10/31,or,0,0,0,0,0,0
2003/10/31,pa,0,0,1,0,1,0
2003/10/31,pi,0,0,0,0,0,0
2003/10/31,sa,0,0,0,0,0,0
2003/10/31,sd,0,0,0,0,0,0
2003/10/31,ta,0,0,1,0,2,0
2003/10/31,te,0,0,0,0,0,0
2003/10/31,total,0,0,14,0,87,0
2003/10/31,ur,0,0,0,0,0,0
2003/11/30,as,0,0,1,0,0,0
2003/11/30,bn,0,0,0,0,0,0
2003/11/30,bh,0,0,1,0,0,0
2003/11/30,bpy,0,0,0,0,0,0
2003/11/30,gu,0,0,0,0,0,0
2003/11/30,hi,0,0,3,0,45,0
2003/11/30,kn,0,0,1,0,1,0
2003/11/30,ks,0,0,1,0,1,0
2003/11/30,ml,0,0,3,0,32,0
2003/11/30,mr,0,0,1,0,4,0
2003/11/30,ne,0,0,1,0,1,0
2003/11/30,new,0,0,0,0,0,0
2003/11/30,or,0,0,0,0,0,0
2003/11/30,pa,0,0,1,0,1,0
2003/11/30,pi,0,0,0,0,0,0
2003/11/30,sa,0,0,0,0,0,0
2003/11/30,sd,0,0,0,0,0,0
2003/11/30,ta,3,2,3,0,10,0
2003/11/30,te,0,0,0,0,0,0
2003/11/30,total,3,2,16,0,95,0
2003/11/30,ur,0,0,0,0,0,0
2003/12/31,as,0,0,1,0,0,0
2003/12/31,bn,0,0,0,0,0,0
2003/12/31,bh,0,0,1,0,0,0
2003/12/31,bpy,0,0,0,0,0,0
2003/12/31,gu,0,1,1,0,1,0
2003/12/31,hi,0,0,3,0,47,0
2003/12/31,kn,0,0,1,0,1,0
2003/12/31,ks,0,0,1,0,1,0
2003/12/31,ml,0,0,3,0,33,0
2003/12/31,mr,0,0,1,0,4,0
2003/12/31,ne,0,0,1,0,1,0
2003/12/31,new,0,0,0,0,0,0
2003/12/31,or,0,0,0,0,0,0
2003/12/31,pa,0,0,1,0,1,0
2003/12/31,pi,0,0,0,0,0,0
2003/12/31,sa,0,1,1,0,0,0
2003/12/31,sd,0,1,1,0,0,0
2003/12/31,ta,3,1,4,2,64,0
2003/12/31,te,0,1,1,0,1,0
2003/12/31,total,3,5,21,2,154,0
2003/12/31,ur,0,0,0,0,0,0
2004/01/31,as,0,0,1,0,0,0
2004/01/31,bn,0,1,1,0,0,0
2004/01/31,bh,0,0,1,0,0,0
2004/01/31,bpy,0,0,0,0,0,0
2004/01/31,gu,0,0,1,0,1,0
2004/01/31,hi,0,0,3,0,49,0
2004/01/31,kn,0,0,1,0,1,0
2004/01/31,ks,0,0,1,0,1,0
2004/01/31,ml,0,0,3,1,56,0
2004/01/31,mr,0,0,1,0,4,0
2004/01/31,ne,0,0,1,0,1,0
2004/01/31,new,0,0,0,0,0,0
2004/01/31,or,0,0,0,0,0,0
2004/01/31,pa,0,0,1,0,1,0
2004/01/31,pi,0,0,0,0,0,0
2004/01/31,sa,0,0,1,0,0,0
2004/01/31,sd,0,0,1,0,0,0
2004/01/31,ta,2,1,5,2,127,0
2004/01/31,te,0,0,1,0,1,0
2004/01/31,total,2,3,24,3,242,0
2004/01/31,ur,0,1,1,0,0,0
2004/02/29,as,0,0,1,0,0,0
2004/02/29,bn,0,0,1,0,0,0
2004/02/29,bh,0,0,1,0,0,0
2004/02/29,bpy,0,0,0,0,0,0
2004/02/29,gu,0,0,1,0,1,0
2004/02/29,hi,1,1,4,2,103,0
2004/02/29,kn,0,0,1,0,1,0
2004/02/29,ks,0,0,1,0,1,0
2004/02/29,ml,0,0,3,0,57,0
2004/02/29,mr,0,0,1,0,4,0
2004/02/29,ne,0,0,1,0,1,0
2004/02/29,new,0,0,0,0,0,0
2004/02/29,or,0,0,0,0,0,0
2004/02/29,pa,0,0,1,0,1,0
2004/02/29,pi,0,0,0,0,0,0
2004/02/29,sa,0,0,1,0,0,0
2004/02/29,sd,0,0,1,0,0,0
2004/02/29,ta,2,0,5,2,193,0
2004/02/29,te,0,0,1,0,1,0
2004/02/29,total,3,1,25,4,363,0
2004/02/29,ur,0,0,1,0,0,0
2004/03/31,as,0,0,1,0,0,0
2004/03/31,bn,0,0,1,0,0,0
2004/03/31,bh,0,0,1,0,0,0
2004/03/31,bpy,0,0,0,0,0,0
2004/03/31,gu,0,0,1,0,1,0
2004/03/31,hi,1,0,4,0,105,0
2004/03/31,kn,0,0,1,0,1,0
2004/03/31,ks,0,0,1,0,1,0
2004/03/31,ml,0,0,3,0,57,0
2004/03/31,mr,0,0,1,0,4,0
2004/03/31,ne,0,0,1,0,1,0
2004/03/31,new,0,0,0,0,0,0
2004/03/31,or,0,0,0,0,0,0
2004/03/31,pa,1,1,2,0,1,0
2004/03/31,pi,0,0,0,0,0,0
2004/03/31,sa,0,0,1,0,1,0
2004/03/31,sd,0,0,1,0,0,0
2004/03/31,ta,1,0,5,2,267,0
2004/03/31,te,0,0,1,0,1,0
2004/03/31,total,5,2,27,2,454,0
2004/03/31,ur,2,1,2,0,14,0
2004/04/30,as,0,0,1,0,0,0
2004/04/30,bn,0,0,1,0,0,0
2004/04/30,bh,0,0,1,0,0,0
2004/04/30,bpy,0,0,0,0,0,0
2004/04/30,gu,0,0,1,0,1,0
2004/04/30,hi,0,0,4,0,105,0
2004/04/30,kn,0,0,1,0,1,0
2004/04/30,ks,0,0,1,0,1,0
2004/04/30,ml,0,0,3,0,58,0
2004/04/30,mr,0,0,1,0,4,0
2004/04/30,ne,0,0,1,0,1,0
2004/04/30,new,0,0,0,0,0,0
2004/04/30,or,0,0,0,0,0,0
2004/04/30,pa,0,0,2,0,1,0
2004/04/30,pi,0,0,0,0,0,0
2004/04/30,sa,0,0,1,0,1,0
2004/04/30,sd,0,0,1,0,0,0
2004/04/30,ta,1,0,5,1,309,0
2004/04/30,te,0,0,1,0,1,0
2004/04/30,total,6,2,29,4,586,0
2004/04/30,ur,5,2,4,3,103,0
2004/05/31,as,0,0,1,0,0,0
2004/05/31,bn,0,0,1,0,1,0
2004/05/31,bh,0,0,1,0,0,0
2004/05/31,bpy,0,0,0,0,0,0
2004/05/31,gu,0,0,1,0,1,0
2004/05/31,hi,1,0,4,0,107,0
2004/05/31,kn,0,0,1,0,1,0
2004/05/31,ks,0,0,1,0,1,0
2004/05/31,ml,0,0,3,0,69,0
2004/05/31,mr,0,0,1,0,4,0
2004/05/31,ne,0,0,1,0,1,0
2004/05/31,new,0,0,0,0,0,0
2004/05/31,or,0,0,0,0,0,0
2004/05/31,pa,0,0,2,0,1,0
2004/05/31,pi,0,0,0,0,0,0
2004/05/31,sa,0,0,1,0,1,0
2004/05/31,sd,0,0,1,0,0,0
2004/05/31,ta,1,0,5,0,321,0
2004/05/31,te,0,0,1,0,1,0
2004/05/31,total,6,2,31,1,634,0
2004/05/31,ur,4,2,6,1,125,0
2004/06/30,as,0,0,1,0,0,0
2004/06/30,bn,0,0,1,0,2,0
2004/06/30,bh,0,0,1,0,0,0
2004/06/30,bpy,0,0,0,0,0,0
2004/06/30,gu,0,0,1,0,2,0
2004/06/30,hi,1,0,4,1,123,0
2004/06/30,kn,0,0,1,0,1,0
2004/06/30,ks,0,0,1,0,1,0
2004/06/30,ml,0,0,3,0,72,0
2004/06/30,mr,0,0,1,0,5,0
2004/06/30,ne,0,0,1,0,1,0
2004/06/30,new,0,0,0,0,0,0
2004/06/30,or,0,0,0,0,0,0
2004/06/30,pa,0,0,2,0,1,0
2004/06/30,pi,0,0,0,0,0,0
2004/06/30,sa,0,0,1,2,76,0
2004/06/30,sd,0,0,1,0,0,0
2004/06/30,ta,1,0,5,1,348,0
2004/06/30,te,0,0,1,0,1,0
2004/06/30,total,4,0,31,5,778,0
2004/06/30,ur,2,0,6,1,145,0
2004/07/31,as,0,0,1,0,0,0
2004/07/31,bn,0,0,1,0,2,0
2004/07/31,bh,0,0,1,0,0,0
2004/07/31,bpy,0,0,0,0,0,0
2004/07/31,gu,1,1,2,0,6,0
2004/07/31,hi,4,1,5,0,131,0
2004/07/31,kn,0,0,1,0,3,0
2004/07/31,ks,0,0,1,0,1,0
2004/07/31,ml,0,0,3,0,76,0
2004/07/31,mr,0,0,1,0,6,0
2004/07/31,ne,0,0,1,0,1,0
2004/07/31,new,0,0,0,0,0,0
2004/07/31,or,0,0,0,0,0,0
2004/07/31,pa,0,0,2,0,1,0
2004/07/31,pi,0,0,0,0,0,0
2004/07/31,sa,1,1,2,3,177,0
2004/07/31,sd,0,0,1,0,0,0
2004/07/31,ta,3,0,5,1,373,0
2004/07/31,te,1,0,1,0,1,0
2004/07/31,total,12,4,35,4,928,0
2004/07/31,ur,2,1,7,0,150,0
2004/08/31,as,0,0,1,0,0,0
2004/08/31,bn,0,0,1,0,2,0
2004/08/31,bh,0,0,1,0,0,0
2004/08/31,bpy,0,0,0,0,0,0
2004/08/31,gu,1,1,3,0,9,0
2004/08/31,hi,3,1,6,0,138,0
2004/08/31,kn,1,0,1,0,3,0
2004/08/31,ks,0,0,1,0,1,0
2004/08/31,ml,2,1,4,0,77,0
2004/08/31,mr,0,0,1,0,7,0
2004/08/31,ne,0,0,1,0,1,0
2004/08/31,new,0,0,0,0,0,0
2004/08/31,or,0,0,0,0,0,0
2004/08/31,pa,0,0,2,0,1,0
2004/08/31,pi,0,1,1,0,0,0
2004/08/31,sa,1,1,3,0,178,0
2004/08/31,sd,0,0,1,0,0,0
2004/08/31,ta,3,1,6,0,380,0
2004/08/31,te,1,1,2,0,4,0
2004/08/31,total,13,7,42,0,952,0
2004/08/31,ur,1,0,7,0,151,0
2004/09/30,as,0,0,1,0,0,0
2004/09/30,bn,0,0,1,0,2,0
2004/09/30,bh,0,0,1,0,0,0
2004/09/30,bpy,0,0,0,0,0,0
2004/09/30,gu,2,0,3,0,13,0
2004/09/30,hi,4,0,6,0,143,0
2004/09/30,kn,2,2,3,0,9,0
2004/09/30,ks,0,0,1,0,5,0
2004/09/30,ml,2,1,5,0,88,0
2004/09/30,mr,2,2,3,1,24,0
2004/09/30,ne,0,0,1,0,1,0
2004/09/30,new,0,0,0,0,0,0
2004/09/30,or,0,0,0,0,0,0
2004/09/30,pa,0,0,2,0,1,0
2004/09/30,pi,0,0,1,0,0,0
2004/09/30,sa,1,0,3,8,418,0
2004/09/30,sd,0,0,1,0,0,0
2004/09/30,ta,1,0,6,1,397,0
2004/09/30,te,0,0,2,0,4,0
2004/09/30,total,15,5,47,10,1257,0
2004/09/30,ur,1,0,7,0,152,0
2004/10/31,as,0,0,1,0,0,0
2004/10/31,bn,0,0,1,0,3,0
2004/10/31,bh,0,0,1,0,0,0
2004/10/31,bpy,0,0,0,0,0,0
2004/10/31,gu,3,1,4,0,16,0
2004/10/31,hi,5,2,8,0,150,0
2004/10/31,kn,2,1,4,1,32,0
2004/10/31,ks,2,2,3,0,12,0
2004/10/31,ml,0,1,6,0,92,0
2004/10/31,mr,0,0,3,0,39,0
2004/10/31,ne,0,0,1,0,8,0
2004/10/31,new,0,0,0,0,0,0
2004/10/31,or,0,0,0,0,0,0
2004/10/31,pa,0,0,2,0,1,0
2004/10/31,pi,0,0,1,0,0,0
2004/10/31,sa,1,0,3,3,514,0
2004/10/31,sd,0,0,1,0,0,0
2004/10/31,ta,2,0,6,1,419,0
2004/10/31,te,0,0,2,0,5,0
2004/10/31,total,15,7,54,5,1443,0
2004/10/31,ur,0,0,7,0,152,0
2004/11/30,as,0,0,1,0,0,0
2004/11/30,bn,2,1,2,0,6,0
2004/11/30,bh,0,0,1,0,0,0
2004/11/30,bpy,0,0,0,0,0,0
2004/11/30,gu,3,1,5,0,25,0
2004/11/30,hi,4,0,8,0,160,0
2004/11/30,kn,6,2,6,3,125,0
2004/11/30,ks,1,0,3,0,13,0
2004/11/30,ml,2,0,6,0,101,0
2004/11/30,mr,2,2,5,0,43,0
2004/11/30,ne,1,1,2,0,18,0
2004/11/30,new,0,0,0,0,0,0
2004/11/30,or,0,0,0,0,0,0
2004/11/30,pa,0,0,2,0,1,0
2004/11/30,pi,0,0,1,0,0,0
2004/11/30,sa,1,0,3,0,518,0
2004/11/30,sd,0,0,1,0,0,0
2004/11/30,ta,1,0,6,1,442,0
2004/11/30,te,2,1,3,0,17,0
2004/11/30,total,26,8,62,4,1626,0
2004/11/30,ur,1,0,7,0,157,0
2004/12/31,as,0,0,1,0,0,0
2004/12/31,bn,1,0,2,0,9,0
2004/12/31,bh,0,0,1,0,0,0
2004/12/31,bpy,0,0,0,0,0,0
2004/12/31,gu,4,0,5,0,33,0
2004/12/31,hi,5,1,9,7,362,0
2004/12/31,kn,3,0,6,2,182,0
2004/12/31,ks,0,0,3,0,13,0
2004/12/31,ml,2,2,8,1,122,0
2004/12/31,mr,0,0,5,0,44,0
2004/12/31,ne,1,0,2,0,19,0
2004/12/31,new,0,0,0,0,0,0
2004/12/31,or,0,0,0,0,0,0
2004/12/31,pa,0,0,2,0,1,0
2004/12/31,pi,0,0,1,0,0,0
2004/12/31,sa,0,0,3,0,521,0
2004/12/31,sd,0,0,1,0,0,0
2004/12/31,ta,3,2,8,0,454,0
2004/12/31,te,1,0,3,1,43,0
2004/12/31,total,21,5,67,11,1962,0
2004/12/31,ur,1,0,7,0,159,0
2005/01/31,as,0,0,1,0,0,0
2005/01/31,bn,0,0,2,0,10,0
2005/01/31,bh,0,0,1,0,0,0
2005/01/31,bpy,0,0,0,0,0,0
2005/01/31,gu,2,1,6,0,38,0
2005/01/31,hi,3,0,9,14,781,0
2005/01/31,kn,2,0,6,0,191,0
2005/01/31,ks,0,0,3,0,13,0
2005/01/31,ml,0,0,8,0,122,0
2005/01/31,mr,1,1,6,2,105,0
2005/01/31,ne,0,0,2,0,20,0
2005/01/31,new,0,0,0,0,0,0
2005/01/31,or,0,0,0,0,0,0
2005/01/31,pa,0,0,2,0,1,0
2005/01/31,pi,0,0,1,0,4,0
2005/01/31,sa,0,0,3,0,521,0
2005/01/31,sd,0,0,1,0,0,0
2005/01/31,ta,0,0,8,0,456,0
2005/01/31,te,1,1,4,3,129,0
2005/01/31,total,10,3,70,19,2556,0
2005/01/31,ur,1,0,7,0,165,0
2005/02/28,as,0,0,1,0,0,0
2005/02/28,bn,1,1,3,8,242,0
2005/02/28,bh,0,0,1,0,0,0
2005/02/28,bpy,0,0,0,0,0,0
2005/02/28,gu,2,1,7,0,42,0
2005/02/28,hi,5,1,10,2,844,0
2005/02/28,kn,4,0,6,1,207,0
2005/02/28,ks,0,0,3,0,13,0
2005/02/28,ml,0,0,8,0,125,0
2005/02/28,mr,1,0,6,0,119,0
2005/02/28,ne,0,0,2,0,20,0
2005/02/28,new,0,0,0,0,0,0
2005/02/28,or,0,0,0,0,0,0
2005/02/28,pa,2,1,3,0,2,0
2005/02/28,pi,0,0,1,0,4,0
2005/02/28,sa,0,0,3,0,521,0
2005/02/28,sd,0,0,1,0,0,0
2005/02/28,ta,1,0,8,0,467,0
2005/02/28,te,0,0,4,0,130,0
2005/02/28,total,16,4,74,11,2902,0
2005/02/28,ur,0,0,7,0,166,0
2005/03/31,as,0,0,1,0,1,0
2005/03/31,bn,0,0,3,4,367,0
2005/03/31,bh,0,0,1,0,0,0
2005/03/31,bpy,0,0,0,0,0,0
2005/03/31,gu,1,0,7,1,59,0
2005/03/31,hi,3,0,10,1,867,0
2005/03/31,kn,3,2,8,1,226,0
2005/03/31,ks,0,0,3,0,13,0
2005/03/31,ml,0,0,8,0,131,0
2005/03/31,mr,2,1,7,5,268,0
2005/03/31,ne,0,0,2,0,22,0
2005/03/31,new,0,0,0,0,0,0
2005/03/31,or,0,0,0,0,0,0
2005/03/31,pa,0,0,3,0,3,0
2005/03/31,pi,0,0,1,0,4,0
2005/03/31,sa,1,1,4,0,521,0
2005/03/31,sd,0,0,1,0,0,0
2005/03/31,ta,5,3,11,1,504,0
2005/03/31,te,0,0,4,0,130,0
2005/03/31,total,15,7,81,13,3283,0
2005/03/31,ur,0,0,7,0,167,0
2005/04/30,as,0,0,1,0,1,0
2005/04/30,bn,1,0,3,0,368,0
2005/04/30,bh,0,0,1,0,0,0
2005/04/30,bpy,0,0,0,0,0,0
2005/04/30,gu,1,0,7,0,66,0
2005/04/30,hi,2,0,10,1,890,0
2005/04/30,kn,3,1,9,1,246,0
2005/04/30,ks,0,0,3,0,13,0
2005/04/30,ml,0,0,8,0,132,0
2005/04/30,mr,3,1,8,14,674,0
2005/04/30,ne,2,0,2,0,23,0
2005/04/30,new,0,0,0,0,0,0
2005/04/30,or,0,0,0,0,0,0
2005/04/30,pa,0,0,3,0,3,0
2005/04/30,pi,0,0,1,0,4,0
2005/04/30,sa,1,1,5,0,526,0
2005/04/30,sd,0,0,1,0,0,0
2005/04/30,ta,6,1,12,4,609,0
2005/04/30,te,2,2,6,0,141,0
2005/04/30,total,22,7,88,20,3876,0
2005/04/30,ur,1,1,8,0,180,0
2005/05/31,as,0,0,1,0,1,0
2005/05/31,bn,1,0,3,0,374,0
2005/05/31,bh,0,0,1,0,1,0
2005/05/31,bpy,0,0,0,0,0,0
2005/05/31,gu,3,2,9,1,93,0
2005/05/31,hi,2,0,10,2,944,0
2005/05/31,kn,4,0,9,3,337,0
2005/05/31,ks,0,0,3,0,13,0
2005/05/31,ml,0,0,8,0,133,0
2005/05/31,mr,4,0,8,15,1126,0
2005/05/31,ne,1,0,2,0,29,0
2005/05/31,new,0,0,0,0,0,0
2005/05/31,or,0,1,1,0,1,0
2005/05/31,pa,2,1,4,0,7,0
2005/05/31,pi,0,0,1,0,4,0
2005/05/31,sa,1,0,5,0,531,0
2005/05/31,sd,0,0,1,0,0,0
2005/05/31,ta,6,1,13,1,649,0
2005/05/31,te,3,1,7,2,201,0
2005/05/31,total,28,6,94,24,4627,0
2005/05/31,ur,1,0,8,0,183,0
2005/06/30,as,0,0,1,0,1,0
2005/06/30,bn,2,1,4,0,380,0
2005/06/30,bh,0,0,1,0,1,0
2005/06/30,bpy,0,0,0,0,0,0
2005/06/30,gu,3,0,9,2,144,0
2005/06/30,hi,4,4,14,0,956,0
2005/06/30,kn,6,2,11,9,604,0
2005/06/30,ks,0,0,3,0,13,0
2005/06/30,ml,0,0,8,0,139,0
2005/06/30,mr,3,0,8,3,1230,0
2005/06/30,ne,0,0,2,0,30,0
2005/06/30,new,0,0,0,0,0,0
2005/06/30,or,0,0,1,0,1,0
2005/06/30,pa,0,0,4,0,7,0
2005/06/30,pi,0,0,1,0,5,0
2005/06/30,sa,0,0,5,0,531,0
2005/06/30,sd,0,0,1,0,0,0
2005/06/30,ta,8,2,15,2,699,0
2005/06/30,te,1,0,7,7,410,0
2005/06/30,total,29,10,104,23,5338,0
2005/06/30,ur,2,1,9,0,187,0
2005/07/31,as,0,0,1,0,1,0
2005/07/31,bn,4,1,5,0,395,0
2005/07/31,bh,0,0,1,0,1,0
2005/07/31,bpy,0,0,0,0,0,0
2005/07/31,gu,2,0,9,0,144,0
2005/07/31,hi,4,0,14,0,968,0
2005/07/31,kn,5,0,11,3,687,0
2005/07/31,ks,0,0,3,0,13,0
2005/07/31,ml,1,1,9,0,143,0
2005/07/31,mr,7,5,13,5,1387,0
2005/07/31,ne,0,0,2,0,30,0
2005/07/31,new,0,0,0,0,0,0
2005/07/31,or,0,0,1,0,1,0
2005/07/31,pa,2,1,5,0,8,0
2005/07/31,pi,0,0,1,0,5,0
2005/07/31,sa,1,0,5,0,531,0
2005/07/31,sd,0,0,1,0,0,0
2005/07/31,ta,11,5,20,3,804,0
2005/07/31,te,3,0,7,6,592,0
2005/07/31,total,42,13,117,17,5908,0
2005/07/31,ur,2,0,9,0,198,0
2005/08/31,as,0,0,1,0,1,0
2005/08/31,bn,3,0,5,0,396,0
2005/08/31,bh,0,0,1,0,1,0
2005/08/31,bpy,0,0,0,0,0,0
2005/08/31,gu,2,0,9,0,144,0
2005/08/31,hi,5,0,14,0,979,0
2005/08/31,kn,3,0,11,1,703,0
2005/08/31,ks,0,0,3,0,13,0
2005/08/31,ml,1,0,9,0,158,0
2005/08/31,mr,2,0,13,1,1408,0
2005/08/31,ne,1,0,2,0,43,0
2005/08/31,new,0,0,0,0,0,0
2005/08/31,or,0,0,1,0,1,0
2005/08/31,pa,0,0,5,0,8,0
2005/08/31,pi,0,0,1,0,5,0
2005/08/31,sa,1,0,5,0,532,0
2005/08/31,sd,0,0,1,0,0,0
2005/08/31,ta,11,2,22,8,1063,0
2005/08/31,te,5,3,10,10,898,0
2005/08/31,total,36,6,123,26,6742,0
2005/08/31,ur,2,1,10,6,389,0
2005/09/30,as,0,0,1,0,1,0
2005/09/30,bn,4,0,5,0,408,0
2005/09/30,bh,0,0,1,0,1,0
2005/09/30,bpy,0,0,0,0,0,0
2005/09/30,gu,2,0,9,0,145,0
2005/09/30,hi,5,2,16,0,990,0
2005/09/30,kn,5,1,12,2,749,0
2005/09/30,ks,0,0,3,0,13,0
2005/09/30,ml,2,1,10,1,193,0
2005/09/30,mr,3,0,13,0,1416,0
2005/09/30,ne,1,0,2,0,49,0
2005/09/30,new,0,0,0,0,0,0
2005/09/30,or,0,0,1,0,1,0
2005/09/30,pa,1,0,5,0,22,0
2005/09/30,pi,0,0,1,0,5,0
2005/09/30,sa,3,1,6,0,533,0
2005/09/30,sd,0,0,1,0,0,0
2005/09/30,ta,11,3,25,8,1305,0
2005/09/30,te,7,2,12,12,1267,0
